,matchid,player,date,team,accessed,opponent,Loc,G,A,PKSave,Ylw,Red,GLC,LMT,ELG,OG,MotM,SubOffMin,SubOnMin,SoT,KP,Drb,tkl,int,clr,blk,saves,AccCross,AccLB
4,1913933,Diego Pampín,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,0,,0,2
5,1913933,Carlos Álvarez,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,73,0,1,2,0,2,0,0,0,,0,1
6,1913933,Oriol Rey,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,,1,4
7,1913933,Unai Vencedor,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,64,0,0,2,0,2,0,1,0,,1,1
8,1913933,Jon Olasagasti,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,64,0,0,1,1,1,0,2,0,,1,0
9,1913933,Iván Romero,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1,1,1,0,0,,0,1
10,1913933,Karl Etta Eyong,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,1,0,0,0,0,0,0,0,0,0,73,0,1,0,0,4,0,0,0,,0,0
11,1913933,José Luis Morales,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,2,0,0,0,,0,0
12,1913933,Iker Losada,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1,0,0,,0,0
13,1913933,Kervin Arriaga,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,3,0,0,0,,0,0
14,1913933,Roger Brugué,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,,0,0
15,1913933,Goduine Koyalipou,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,,0,0
16,1913933,Manu Sánchez,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1913933,Pablo Martínez,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1913933,Víctor García,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1913933,Pablo Campos,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
20,1913933,Alan Matturro,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
21,1913933,Matías Moreno,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
22,1913933,Carlos Espí,23-Sep-25,Levante,2026-07-31,Real Madrid,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1913975,Mathew Ryan,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1,1913975,Jeremy Toljan,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,,1,2
2,1913975,Adrián de la Fuente,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,0,2
3,1913975,Matías Moreno,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,1,0,0,0,0,81,0,0,0,0,0,2,3,2,,0,1
4,1913975,Manu Sánchez,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,,1,0
5,1913975,Carlos Álvarez,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,73,0,0,2,1,0,0,0,0,,1,0
6,1913975,Unai Vencedor,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,73,0,0,1,0,7,2,0,0,,1,5
7,1913975,Kervin Arriaga,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,,1,4
8,1913975,Roger Brugué,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,73,0,0,0,2,1,0,1,0,,0,0
9,1913975,Iván Romero,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,,0,1
10,1913975,Karl Etta Eyong,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,73,0,2,0,0,0,0,0,0,,0,0
11,1913975,José Luis Morales,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,81,0,2,0,0,0,0,0,,0,0
12,1913975,Pablo Martínez,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,73,0,1,2,0,0,0,0,,2,0
13,1913975,Jon Olasagasti,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,,0,1
14,1913975,Goduine Koyalipou,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,73,1,0,1,0,0,0,0,,0,0
15,1913975,Carlos Espí,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,73,0,0,1,0,0,0,0,,0,0
16,1913975,Unai Elgezabal,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1913975,Diego Pampín,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1913975,Oriol Rey,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1913975,Iker Losada,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
20,1913975,Víctor García,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
21,1913975,Pablo Campos,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
22,1913975,Jorge Cabello,19-Oct-25,Levante,2026-07-31,Rayo Vallecano,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1913974,Mathew Ryan,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,10
1,1913974,Jeremy Toljan,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,1,0,0,0,0,0,0,81,0,0,0,0,4,4,3,0,,0,0
2,1913974,Unai Elgezabal,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,,0,3
3,1913974,Matías Moreno,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1,,0,4
4,1913974,Manu Sánchez,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,4,1,2,0,,0,0
5,1913974,Unai Vencedor,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,2
6,1913974,Kervin Arriaga,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,,0,0
7,1913974,Víctor García,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,45,0,0,1,1,0,0,0,0,,0,1
8,1913974,Carlos Álvarez,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,89,0,0,1,0,0,3,0,0,,2,2
9,1913974,Roger Brugué,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,57,0,0,0,1,0,0,1,0,,0,0
10,1913974,Karl Etta Eyong,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,,0,1
11,1913974,José Luis Morales,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,89,0,0,1,0,1,0,0,,0,0
12,1913974,Adrián de la Fuente,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,1,0,,1,1
13,1913974,Jon Olasagasti,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,0,,0,1
14,1913974,Alan Matturro,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,1,0,1,0,,0,0
15,1913974,Carlos Espí,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1,2,0,0,0,,0,0
16,1913974,Diego Pampín,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1913974,Iker Losada,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1913974,Pablo Campos,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1913974,Álex Primo,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
20,1913974,Goduine Koyalipou,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
21,1913974,Jorge Cabello,02-Nov-25,Levante,2026-07-31,Celta Vigo,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1914019,Mathew Ryan,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,11
1,1914019,Jeremy Toljan,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,72,0,0,1,0,5,1,5,0,,1,2
2,1914019,Unai Elgezabal,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,3,1,,0,3
3,1914019,Alan Matturro,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,1,1,0,0,0,57,0,0,0,0,3,0,3,1,,0,0
4,1914019,Manu Sánchez,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,0
5,1914019,Carlos Álvarez,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,,2,2
6,1914019,Oriol Rey,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,,0,4
7,1914019,Kervin Arriaga,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,1,0,0,0,0,0,0,45,0,0,0,0,1,1,1,0,,0,0
8,1914019,Jon Olasagasti,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,,0,2
9,1914019,Karl Etta Eyong,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,1,0
10,1914019,Goduine Koyalipou,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,1,0,,0,0
11,1914019,José Luis Morales,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,,0,0
12,1914019,Víctor García,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,57,1,2,1,0,2,0,0,,3,0
13,1914019,Iván Romero,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,45,0,0,2,0,0,0,0,,0,0
14,1914019,Roger Brugué,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,1,0,0,0,0,0,0,0,45,1,0,0,1,1,1,0,,1,0
15,1914019,Jorge Cabello,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,3,0,3,0,,0,2
16,1914019,Diego Pampín,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1914019,Iker Losada,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1914019,Pablo Campos,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1914019,Álex Primo,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
20,1914019,Huseini Nakoha,29-Nov-25,Levante,2026-07-31,Athletic Club,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1914045,Mathew Ryan,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5
1,1914045,Jeremy Toljan,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,73,0,0,2,0,1,2,2,1,,2,2
2,1914045,Adrián de la Fuente,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,9,0,,0,5
3,1914045,Matías Moreno,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,3,2,2,2,,0,4
4,1914045,Manu Sánchez,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,3,3,0,,1,0
5,1914045,Unai Vencedor,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,1,0,0,0,0,0,0,81,0,0,1,1,1,1,4,0,,0,4
6,1914045,Kervin Arriaga,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,0,1
7,1914045,Víctor García,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,,0,0
8,1914045,Carlos Álvarez,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,,0,0
9,1914045,Pablo Martínez,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,1,0,0,0,0,0,0,66,0,1,0,0,0,1,1,0,,0,3
10,1914045,Iván Romero,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,1,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,,0,1
11,1914045,Oriol Rey,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,,0,1
12,1914045,Iker Losada,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,,1,0
13,1914045,Alan Matturro,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1,0,1,0,,0,0
14,1914045,Carlos Espí,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,1,0,,0,0
15,1914045,Kareem Tunde,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,2,0,0,0,,0,0
16,1914045,José Luis Morales,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1914045,Diego Pampín,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1914045,Pablo Campos,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1914045,Jon Olasagasti,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
20,1914045,Álex Primo,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
21,1914045,Jorge Cabello,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
22,1914045,Nacho Pérez,20-Dec-25,Levante,2026-07-31,Real Sociedad,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1914070,Mathew Ryan,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,14
1,1914070,Jeremy Toljan,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,,0,1
2,1914070,Adrián de la Fuente,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,6,1,,0,12
3,1914070,Matías Moreno,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,1,,0,2
4,1914070,Diego Pampín,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,,1,0
5,1914070,Pablo Martínez,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,0,1
6,1914070,Kervin Arriaga,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,2,1,1,0,,0,0
7,1914070,Kareem Tunde,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,87,0,1,0,2,1,1,1,0,,0,1
8,1914070,Carlos Álvarez,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,78,0,0,2,1,1,0,0,0,,0,0
9,1914070,Iker Losada,11-Jan-26,Levante,2026-07-31,Espanyol,Home,1,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,2,0,0,,0,0
10,1914070,Iván Romero,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,87,0,0,1,0,4,1,0,0,,0,0
11,1914070,José Luis Morales,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,,0,0
12,1914070,Unai Vencedor,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,0,0,0,0,,0,1
13,1914070,Jon Olasagasti,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,78,0,1,0,0,0,1,0,,0,0
14,1914070,Karl Etta Eyong,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,2,0,0,0,,0,0
15,1914070,Carlos Espí,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,1,,0,0
16,1914070,Oriol Rey,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1914070,Manu Sánchez,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1914070,Pablo Campos,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1914070,Álex Primo,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
20,1914070,Alan Matturro,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
21,1914070,Paco Cortés,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
22,1914070,Nacho Pérez,11-Jan-26,Levante,2026-07-31,Espanyol,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1914098,Mathew Ryan,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10
1,1914098,Nacho Pérez,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,77,0,0,1,0,3,1,1,0,,0,1
2,1914098,Matías Moreno,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,0,3
3,1914098,Adrián de la Fuente,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,,0,5
4,1914098,Manu Sánchez,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,,0,1
5,1914098,Kervin Arriaga,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,,0,2
6,1914098,Pablo Martínez,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,77,0,0,2,2,0,1,0,0,,2,0
7,1914098,Kareem Tunde,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,,0,1
8,1914098,Carlos Álvarez,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,68,0,0,1,1,0,1,1,0,,0,3
9,1914098,Iker Losada,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,1,0,0,0,,0,0
10,1914098,Iván Romero,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,68,0,1,0,0,0,0,0,0,,0,0
11,1914098,Karl Etta Eyong,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,,0,0
12,1914098,Unai Vencedor,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,77,0,1,1,0,0,0,0,,0,5
13,1914098,Jon Olasagasti,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,68,0,0,1,0,0,0,0,,0,0
14,1914098,Carlos Espí,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,0,0,0,,0,0
15,1914098,Paco Cortés,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,,0,0
16,1914098,Álex Primo,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
17,1914098,José Luis Morales,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
18,1914098,Unai Elgezabal,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
19,1914098,Diego Pampín,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
20,1914098,Oriol Rey,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
21,1914098,Pablo Campos,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
22,1914098,Tai Abed,15-Feb-26,Levante,2026-07-31,Valencia,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
0,1914035,Mathew Ryan,18-Feb-26,Levante,2026-07-31,Villarreal,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,8
1,1914035,Jeremy Toljan,18-Feb-26,Levante,2026-07-31,Villarreal,Home,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,,1,3
2,1914035,Matías Moreno,18-Feb-26,Levante,2026-07-31,Villarreal,Home,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,2,0,4,1,,0,3
3,1914035,Adrián de la Fuente,18-Feb-26,Levante,2026-07-31,Villarreal,Home,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,6,2,,0,5
4,1914035,Diego Pampín,18-Feb-26,Levante,2026-07-31,Villarreal,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,1,2
